文章編號,文章標題,文章連結,發布日期,文章分類,主要主題,總字數,內容檔案,表格檔案,有表格
383,GOOGL 谷歌 A 類股票怎麼買？與 GOOG 差異？GOOGL 股價走勢、美股複委託手續費比較一次看,https://roo.cash/blog/googl-stock-article/,2025-04-15,"ROO 投資, 美股","信用卡優惠(14), 銀行服務(2), 支付方式(2), 會員權益(5), 消費分析(10), 促銷活動(3)",4922,article_383_content.txt,article_383_tables.txt,是
384,Meta Platforms 臉書母公司股票怎麼買？臉書股價走勢！META 美股複委託手續費比較一次看,https://roo.cash/blog/meta-stock-article/,2025-04-15,"ROO 投資, 美股","信用卡優惠(15), 銀行服務(2), 支付方式(3), 會員權益(5), 消費分析(11), 促銷活動(4)",4601,article_384_content.txt,article_384_tables.txt,是
385,AMD 超微半導體股票怎麼買？超微股價走勢！AMD 美股複委託手續費比較一次看,https://roo.cash/blog/amd-stock-article/,2025-04-15,"ROO 投資, 美股","信用卡優惠(15), 銀行服務(2), 支付方式(3), 會員權益(5), 消費分析(10), 促銷活動(4)",4370,article_385_content.txt,article_385_tables.txt,是
386,韓國換匯懶人包》韓國哪裡換韓幣最好？韓元換匯推薦地點與注意事項一篇看！,https://roo.cash/blog/travel-korea-exchange-money/,2025-04-15,"ROO 投資, 外匯貨幣","信用卡優惠(64), 旅遊消費(41), 銀行服務(23), 支付方式(13), 會員權益(2), 消費分析(26), 促銷活動(17)",5620,article_386_content.txt,article_386_tables.txt,是
387,Microsoft 微軟怎麼買？微軟股價走勢！MSFT 美股複委託手續費比較一次看,https://roo.cash/blog/msft-stock-article/,2025-04-14,"ROO 投資, 美股","信用卡優惠(14), 銀行服務(2), 支付方式(3), 會員權益(5), 消費分析(11), 促銷活動(3)",3979,article_387_content.txt,article_387_tables.txt,是
388,Apple 蘋果怎麼買？蘋果股價走勢！AAPL 美股複委託手續費比較一次看,https://roo.cash/blog/aapl-stock-article/,2025-04-14,"ROO 投資, 美股","信用卡優惠(14), 銀行服務(2), 支付方式(3), 會員權益(5), 消費分析(11), 促銷活動(3)",4041,article_388_content.txt,article_388_tables.txt,是
389,Broadcom 博通怎麼買？博通股價走勢！AVGO 美股複委託手續費比較一次看,https://roo.cash/blog/avgo-stock-article/,2025-04-14,"ROO 投資, 美股","信用卡優惠(14), 銀行服務(2), 支付方式(3), 會員權益(5), 消費分析(11), 促銷活動(3)",4511,article_389_content.txt,article_389_tables.txt,是
390,Tesla 特斯拉怎麼買？特斯拉股價走勢！TSLA 美股複委託手續費比較一次看,https://roo.cash/blog/tsla-stock-article/,2025-04-14,"ROO 投資, 美股","信用卡優惠(14), 銀行服務(2), 支付方式(3), 會員權益(5), 消費分析(11), 促銷活動(3)",4399,article_390_content.txt,article_390_tables.txt,是
391,【金融怪奇週報】每週帶你掌握最新金融時事資訊不漏接！,https://roo.cash/blog/podcast-stranger-tale-finance-weekly/,2025-05-26,"ROO 時事快訊, 理財知識","信用卡優惠(27), 旅遊消費(9), 銀行服務(6), 會員權益(8), 消費分析(6), 促銷活動(9)",13346,article_391_content.txt,article_391_tables.txt,是
392,台幣升值大浪來襲｜房市股市會如何？2025投資人必看指南,https://roo.cash/blog/twd-appreciate/,2025-05-20,"ROO 投資, 理財知識","信用卡優惠(19), 旅遊消費(6), 銀行服務(2), 會員權益(8), 消費分析(2), 促銷活動(8)",3577,article_392_content.txt,article_392_tables.txt,是
393,鷹派鴿派怎麼看｜投資人不可忽視的關鍵指標,https://roo.cash/blog/hawk-and-dove/,2025-05-20,"ROO 投資, 理財知識","信用卡優惠(19), 旅遊消費(3), 銀行服務(2), 會員權益(8), 消費分析(4), 促銷活動(8)",3934,article_393_content.txt,article_393_tables.txt,是
394,一桿進洞險是什麼？高爾夫球員責任附加一桿進洞險比較一次看！,https://roo.cash/blog/golf-insurence-hole-in-one/,2025-05-20,"ROO 時事快訊, 保險規劃","信用卡優惠(8), 旅遊消費(3), 銀行服務(2), 會員權益(6), 消費分析(5), 促銷活動(6)",1898,article_394_content.txt,article_394_tables.txt,是
395,2025 報稅懶人包》報稅時間至6/30！所得稅扣除額/免稅額/所得稅級距等報稅新制重點,https://roo.cash/blog/tax-introduction/,2025-05-05,"ROO 時事快訊, 報稅攻略","信用卡優惠(31), 旅遊消費(8), 銀行服務(16), 支付方式(14), 會員權益(4), 消費分析(5), 促銷活動(12)",6227,article_395_content.txt,article_395_tables.txt,是
396,2025 行動支付繳稅》行動支付繳稅優惠、行動支付繳稅教學懶人包（不斷更新）,https://roo.cash/blog/mobile-payment-tax-discount/,2025-04-29,"ROO 時事快訊, 報稅攻略","信用卡優惠(109), 旅遊消費(8), 銀行服務(15), 支付方式(74), 會員權益(8), 消費分析(2), 促銷活動(28)",5839,article_396_content.txt,article_396_tables.txt,是
397,2025 超商繳稅教學》繳稅也能在 4 大超商賺回饋小秘訣！,https://roo.cash/blog/convenience-store-tax/,2025-04-29,"ROO 時事快訊, 報稅攻略","信用卡優惠(50), 旅遊消費(8), 銀行服務(28), 支付方式(26), 會員權益(4), 消費分析(8), 促銷活動(13)",4408,article_397_content.txt,article_397_tables.txt,是
398,【房屋稅 2.0 攻略】自用住宅稅率這天前申請才有！房屋稅稅率表整理給你,https://roo.cash/blog/non-self-use-house-tax-article/,2025-04-23,"ROO 時事快訊, 政策福利","信用卡優惠(13), 旅遊消費(3), 銀行服務(9), 會員權益(4), 消費分析(2), 促銷活動(7)",2708,article_398_content.txt,article_398_tables.txt,是
399,所得稅溢繳怎麼辦？所得稅溢繳退稅申請流程一次看！,https://roo.cash/blog/tax-overpaid-return/,2025-04-23,"ROO 時事快訊, 報稅攻略","信用卡優惠(23), 旅遊消費(8), 銀行服務(38), 支付方式(6), 會員權益(4), 消費分析(4), 促銷活動(10)",3203,article_399_content.txt,article_399_tables.txt,是
400,牌照稅金額查詢》汽機車牌照稅幾月繳？牌照稅優惠、級距表一次看！,https://roo.cash/blog/license-tax-search/,2025-04-22,"ROO 時事快訊, 報稅攻略","信用卡優惠(47), 餐飲美食(3), 旅遊消費(8), 銀行服務(19), 支付方式(23), 會員權益(4), 消費分析(12), 促銷活動(10)",6665,article_400_content.txt,article_400_tables.txt,是
401,牌照稅逾期會怎樣？牌照稅逾期查詢、逾期補單 3 大重點！,https://roo.cash/blog/license-tax-overdue/,2025-04-22,"ROO 時事快訊, 政策福利","信用卡優惠(25), 旅遊消費(8), 銀行服務(25), 支付方式(6), 會員權益(4), 消費分析(9), 促銷活動(10)",3460,article_401_content.txt,article_401_tables.txt,是
402,2025 遺產稅免稅額多少？一篇看完遺產免稅額級距、計算方式,https://roo.cash/blog/estate-tax-gift-tax-income-tax-regulation/,2025-04-22,"ROO 時事快訊, 政策福利","信用卡優惠(34), 旅遊消費(9), 銀行服務(14), 支付方式(12), 會員權益(4), 消費分析(9), 促銷活動(13)",3766,article_402_content.txt,article_402_tables.txt,是
403,拋棄繼承流程指南》拋棄繼承時效、順位、應備文件一次看！,https://roo.cash/blog/tax-abandon-inheritance/,2025-04-22,"ROO 時事快訊, 政策福利","信用卡優惠(23), 旅遊消費(8), 銀行服務(16), 支付方式(6), 會員權益(4), 消費分析(2), 促銷活動(10)",2991,article_403_content.txt,article_403_tables.txt,是
404,遺產稅申報》 2025 遺產稅申報流程、申報期限、線上申辦教學！,https://roo.cash/blog/estate-tax-filing/,2025-04-22,"ROO 時事快訊, 政策福利","信用卡優惠(23), 旅遊消費(8), 銀行服務(23), 支付方式(7), 會員權益(4), 消費分析(3), 促銷活動(10)",3614,article_404_content.txt,article_404_tables.txt,是
405,2025 遺產稅免稅額是多少？遺產稅計算方式、課稅級距一次看！,https://roo.cash/blog/estate-tax-regulation/,2025-04-22,"ROO 時事快訊, 政策福利","信用卡優惠(28), 餐飲美食(3), 旅遊消費(8), 銀行服務(22), 支付方式(6), 會員權益(4), 消費分析(3), 促銷活動(10)",5568,article_405_content.txt,article_405_tables.txt,是
406,賣房所得稅怎麼算？房地買賣新舊制比較、財產交易所得稅範例試算,https://roo.cash/blog/house-and-land-transactions-income-tax-new/,2025-04-22,"ROO 時事快訊, 政策福利","信用卡優惠(27), 旅遊消費(8), 銀行服務(13), 支付方式(6), 會員權益(4), 消費分析(8), 促銷活動(10)",4345,article_406_content.txt,article_406_tables.txt,是
407,2025 租屋報稅全攻略！租屋報稅條件、所需文件一次看！,https://roo.cash/blog/renter-and-landlord-income-tax-notice/,2025-04-22,"ROO 時事快訊, 政策福利","信用卡優惠(23), 旅遊消費(8), 銀行服務(13), 支付方式(6), 會員權益(4), 消費分析(3), 促銷活動(10)",3891,article_407_content.txt,article_407_tables.txt,是
408,2025 贈與稅免稅額 》贈與稅計算、級距、申報文件一次看,https://roo.cash/blog/gift-tax-calculate/,2025-04-22,"ROO 時事快訊, 報稅攻略","信用卡優惠(24), 旅遊消費(8), 銀行服務(13), 支付方式(6), 會員權益(4), 消費分析(2), 促銷活動(10)",3682,article_408_content.txt,article_408_tables.txt,是
409,0056 配息時間出爐！這天最後上車日，往年配多少？0056 配息資訊帶你快速看！,https://roo.cash/blog/stock-etf-0056/,2025-04-19,"ETF 趨勢, ROO 時事快訊","信用卡優惠(19), 旅遊消費(3), 銀行服務(2), 會員權益(8), 消費分析(3), 促銷活動(8)",2975,article_409_content.txt,article_409_tables.txt,是
410,股票利息所得稅》4 大股票利息所得稅申報注意事項、計算方式！,https://roo.cash/blog/stock-income-tax/,2025-04-17,"ROO 時事快訊, 政策福利","信用卡優惠(26), 旅遊消費(8), 銀行服務(13), 支付方式(6), 會員權益(4), 消費分析(9), 促銷活動(10)",4211,article_410_content.txt,article_410_tables.txt,是
411,2025特別扣除額金額》特別扣除額項目、最新額度一篇看完,https://roo.cash/blog/income-tax-deduction/,2025-04-16,"ROO 時事快訊, 政策福利","信用卡優惠(25), 旅遊消費(8), 銀行服務(13), 支付方式(6), 會員權益(4), 消費分析(3), 促銷活動(10)",5736,article_411_content.txt,article_411_tables.txt,是
412,自然人憑證是什麼？自然人憑證用途、申請要多久一次告訴你！,https://roo.cash/blog/citizen-digital-certificate-application/,2025-04-16,"ROO 時事快訊, 政策福利","信用卡優惠(23), 旅遊消費(8), 銀行服務(52), 支付方式(13), 會員權益(5), 消費分析(2), 促銷活動(10)",3410,article_412_content.txt,article_412_tables.txt,是
413,自然人憑證過期怎麼辦？自然人憑證重新申請、線上申請、展延一次看！,https://roo.cash/blog/tax-citizen-certificate-expired/,2025-04-16,"ROO 時事快訊, 報稅攻略","信用卡優惠(23), 旅遊消費(8), 銀行服務(35), 支付方式(10), 會員權益(4), 消費分析(3), 促銷活動(10)",3212,article_413_content.txt,article_413_tables.txt,是
414,自然人憑證密碼是什麼？忘記密碼、鎖卡 2 招輕鬆找回！,https://roo.cash/blog/tax-citizen-certificate-password/,2025-04-16,"ROO 時事快訊, 報稅攻略","信用卡優惠(23), 旅遊消費(8), 銀行服務(21), 支付方式(7), 會員權益(4), 消費分析(2), 促銷活動(10)",2618,article_414_content.txt,article_414_tables.txt,是
415,2025 所得稅免稅額》最新綜合所得稅免稅額、扣除額資訊全整理,https://roo.cash/blog/exemption-tax/,2025-04-16,"ROO 時事快訊, 報稅攻略","信用卡優惠(24), 旅遊消費(8), 銀行服務(15), 支付方式(6), 會員權益(4), 消費分析(2), 促銷活動(10)",3329,article_415_content.txt,article_415_tables.txt,是
416,2025 最新所得稅稅率級距表、累進差額、試算教學一次看！,https://roo.cash/blog/how-to-calculate-income-tax/,2025-04-15,"ROO 時事快訊, 報稅攻略","信用卡優惠(23), 旅遊消費(8), 銀行服務(13), 支付方式(6), 會員權益(4), 消費分析(3), 促銷活動(10)",4036,article_416_content.txt,article_416_tables.txt,是
417,房地合一稅2.0》房地合一稅2.0試算、申報重點、流程一篇攻略！,https://roo.cash/blog/house-and-land-transactions-income-tax/,2025-04-15,"ROO 時事快訊, 政策福利","信用卡優惠(42), 旅遊消費(9), 銀行服務(15), 支付方式(12), 會員權益(4), 消費分析(4), 促銷活動(13)",5717,article_417_content.txt,article_417_tables.txt,是
418,2025 夫妻報稅試算》夫妻合併申報免稅額、節稅撇步一次看！,https://roo.cash/blog/couple-income-tax/,2025-04-15,"ROO 時事快訊, 報稅攻略","信用卡優惠(18), 旅遊消費(3), 銀行服務(11), 支付方式(3), 會員權益(4), 消費分析(8), 促銷活動(10)",4781,article_418_content.txt,article_418_tables.txt,是
419,2025 扶養親屬所得稅》扶養申報方式、扶養親屬條件一篇搞懂,https://roo.cash/blog/parenting-income-tax/,2025-04-14,"ROO 時事快訊, 報稅攻略","信用卡優惠(18), 旅遊消費(3), 銀行服務(22), 支付方式(3), 會員權益(4), 促銷活動(11)",5820,article_419_content.txt,article_419_tables.txt,是
420,2025最新財務紓困指南：延期分期資格、申請方式、文件一篇看,https://roo.cash/blog/tax-relief-package/,2025-04-14,"ROO 時事快訊, 報稅攻略","信用卡優惠(25), 旅遊消費(8), 銀行服務(43), 支付方式(6), 會員權益(4), 消費分析(3), 促銷活動(10)",3304,article_420_content.txt,article_420_tables.txt,是
421,2025 繳稅分期教學》繳稅分期方式及繳稅分期優缺點分析！,https://roo.cash/blog/tax-installment-pros-and-cons/,2025-04-11,"ROO 時事快訊, 政策福利","信用卡優惠(40), 旅遊消費(8), 銀行服務(24), 支付方式(7), 會員權益(4), 消費分析(3), 促銷活動(14)",3222,article_421_content.txt,article_421_tables.txt,是
422,年收多少要繳稅？綜合所得稅這樣算！告訴你不同收入與身份要繳多少稅！,https://roo.cash/blog/income-tax-calculation-guide/,2025-04-10,"ROO 時事快訊, 報稅攻略","信用卡優惠(24), 旅遊消費(8), 銀行服務(13), 支付方式(6), 會員權益(4), 消費分析(6), 促銷活動(10)",3536,article_422_content.txt,article_422_tables.txt,是
423,2025 所得稅試算教學》個人所得稅怎麼試算？ 用 3 步驟及財政部試算工具輕鬆算出！,https://roo.cash/blog/income-tax-calculation/,2025-04-10,"ROO 時事快訊, 報稅攻略","信用卡優惠(24), 旅遊消費(8), 銀行服務(13), 支付方式(6), 會員權益(4), 消費分析(3), 促銷活動(10)",3651,article_423_content.txt,article_423_tables.txt,是
424,房屋稅繳納證明是什麼？房屋稅繳納證明取得方式全攻略,https://roo.cash/blog/house-tax-pay-prove-overdue-payment/,2025-04-10,"ROO 時事快訊, 報稅攻略","信用卡優惠(25), 旅遊消費(8), 銀行服務(53), 支付方式(6), 會員權益(4), 消費分析(4), 促銷活動(10)",3313,article_424_content.txt,article_424_tables.txt,是
425,川普關稅政策解析》「解放日」從關稅戰到公平互惠計畫，美國關稅如何影響全球！,https://roo.cash/blog/trump-tariff-policy/,2025-04-08,"ROO 時事快訊, 理財知識","信用卡優惠(13), 旅遊消費(10), 銀行服務(9), 支付方式(3), 會員權益(4), 消費分析(2), 促銷活動(8)",3701,article_425_content.txt,article_425_tables.txt,是
426,2025 房屋稅試算教學》各縣市房屋稅率怎麼看？房屋稅現值是什麼？,https://roo.cash/blog/house-tax-calculate/,2025-04-07,"ROO 時事快訊, 報稅攻略","信用卡優惠(25), 旅遊消費(8), 銀行服務(14), 支付方式(6), 會員權益(4), 消費分析(8), 促銷活動(10)",3432,article_426_content.txt,article_426_tables.txt,是
